ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,Landsize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID443903332,5 Dakara Ct,WYNDHAM VALE,480000.0,h,2017-07-01,3,1.0,2.0,743.0,29.0,-37.89757,144.63041,19921,2704.901458994703,22.55223880597015,False,315.5416666666667,2270.235294117647,184.66666666666666,Cambridge Primary School,5207.44665406892,494,Werribee Secondary College,3481.94008727036,165
ID723176487,75 Fenwick St,CARLTON NORTH,2050000.0,h,2017-03-18,3,2.0,0.0,84.0,49.0,-37.7879,144.9736,20019,1734.728000842178,6.642384105960265,True,470.9583333333333,3339.705882352941,557.0,Carlton North Primary School,355.78362355963293,218,Fitzroy High School,1265.2590197507652,248
ID553109401,408 Canning St,CARLTON NORTH,1614500.0,h,2017-05-20,3,1.0,0.0,167.0,114.0,-37.7875,144.9749,20019,1612.2904335408907,6.642384105960265,True,470.9583333333333,3339.705882352941,557.0,Carlton North Primary School,429.55529818780286,218,Fitzroy High School,1143.2843779791667,248
ID267731975,18 Vanberg Rd,ESSENDON,1385000.0,h,2016-11-12,3,2.0,1.0,619.0,89.0,-37.7543,144.9318,20036,1239.6812930179888,8.196428571428571,False,143.04166666666666,1283.5625,102.45454545454545,Essendon Primary School,956.2967306144023,133,St Columba's College,1574.5571604831568,85
ID514995682,603/120 Palmer St,RICHMOND,390000.0,u,2016-05-14,1,1.0,1.0,0.0,8.0,-37.8195,145.0103,19906,929.134684384323,7.6923076923076925,False,117.80952380952381,378.06666666666666,47.8,Yarra Primary School,595.1565372173255,475,Lynall Hall Community School,783.2456209590158,559
ID253132100,2/6 Pitta Cl,WERRIBEE,302500.0,u,2017-06-03,2,1.0,2.0,471.0,11.0,-37.88275,144.66661000000005,19921,1912.8311943046303,22.55223880597015,False,18.5,38.13333333333333,6.333333333333333,Cambridge Primary School,1887.103080557799,494,Werribee Secondary College,2543.3893681479785,165
ID961649158,50 Major Rd,FAWKNER,515000.0,h,2017-08-12,1,1.0,0.0,173.0,79.0,-37.70745,144.97046,19962,1183.067981062891,8.055555555555555,False,156.70833333333334,1480.2666666666667,132.1818181818182,St Mark's School,1152.713920328605,300,Mercy College,2606.7628883916773,349
ID410564079,2C Castlemaine St,YARRAVILLE,1425000.0,h,2017-04-29,3,3.0,2.0,305.0,12.0,-37.8149,144.8942,19996,389.80816171290536,5.482758620689655,False,111.5,355.93333333333334,60.333333333333336,Yarraville West Primary School,775.2815478325281,105,Gilmore College For Girls,1760.0671954134275,387
ID776086189,721 Ballarat Rd,ARDEER,730000.0,h,2017-08-19,3,2.0,2.0,739.0,49.0,-37.77245,144.8001,20020,1195.859874372975,14.16842105263158,False,57.21739130434783,163.0,51.0,St Paul's School,1801.4215823867028,211,St Albans Secondary College,3084.411436499013,179
ID174435653,201A Clauscen St,FITZROY NORTH,1286000.0,h,2016-12-10,3,1.0,0.0,275.0,104.0,-37.7779,144.9862,20017,595.9002059431596,7.006622516556291,True,240.45833333333334,1683.625,169.1818181818182,Merri Creek Primary School,147.3046883506116,191,Northcote High School,518.5153284806295,178
ID843304664,28 Cambridge St,ARMADALE,1870000.0,h,2017-03-04,3,1.0,1.0,217.0,131.0,-37.8592,145.0182,19945,321.45602845713046,12.609375,True,311.8333333333333,2261.4,423.0,Armadale Primary School,781.6795844132038,87,Oakwood School,2162.6893730199604,565
ID674677589,18 Kanowna St,HAMPTON,2130000.0,h,2016-07-30,4,2.0,2.0,714.0,94.0,-37.9446,145.0092,19948,756.7539243067034,22.22222222222222,True,33.0,101.13333333333334,22.444444444444443,Sandringham Primary School,337.5304145008939,353,Sandringham College,1814.253602591302,304
ID986691036,7/3 Ashley St,WANTIRNA,450000.0,h,2017-07-01,2,2.0,2.0,74.0,18.0,-37.84646,145.22591,19871,2600.6564752403006,35.214285714285715,False,18.5,38.13333333333333,6.333333333333333,Marlborough Primary School,1277.9712478987942,374,Heathmont College,1047.0015082308532,433
ID896910605,2/703 Orrong Rd,TOORAK,1450000.0,u,2016-10-08,2,2.0,2.0,0.0,49.0,-37.8414,145.0137,19946,1043.6258878724116,11.953125,True,79.68181818181819,512.1875,63.5,Toorak Primary School,527.7341125240376,83,Melbourne High School,1694.5342515971622,2
ID704051019,2/42 Railway Pde,PASCOE VALE,510000.0,t,2016-09-17,2,1.0,1.0,110.0,6.0,-37.7282,144.928,20034,285.04230894377724,9.410714285714286,False,85.95652173913044,1043.8666666666666,112.77777777777777,Pascoe Vale Primary School,881.6612996917494,414,Strathmore Secondary College,981.3238311371417,133
ID843927433,68 Chapman St,SUNSHINE,895000.0,h,2016-11-27,4,2.0,3.0,430.0,74.0,-37.7939,144.8283,20021,720.1992002950066,10.073170731707316,False,300.4583333333333,919.8235294117648,195.55555555555554,St Peter's School,1043.041104169002,345,Sunshine College,400.6457291764277,233
ID140599032,8/18 Edgar St,GLEN IRIS,680000.0,u,2016-10-15,2,1.0,1.0,0.0,73.0,-37.8566,145.0454,19912,662.4727071724097,0.0,True,240.45833333333334,1683.625,169.1818181818182,St Roch's School,613.5059474454489,131,Alia College,1488.9999010089768,500
ID407081836,9/11 Parring Rd,BALWYN,805000.0,u,2016-08-06,2,1.0,1.0,209.0,44.0,-37.8125,145.0901,19894,1319.6801381226148,20.9375,True,120.73913043478261,881.5,102.88888888888889,Chatham Primary School,587.9970484685718,310,Balwyn High School,2007.5263690873069,44
ID737449038,52 Shirley St,ALTONA MEADOWS,620000.0,h,2017-07-22,3,1.0,2.0,466.0,44.0,-37.87019,144.7843,19923,1255.7940513216095,15.953271028037383,False,129.1304347826087,614.0,123.3,Seabrook Primary School,2511.8111043682143,298,Mount St Joseph Girls' College,2505.335807032664,119
ID197148819,23/1 Pottery Ct,BRUNSWICK,315000.0,u,2017-07-15,1,1.0,1.0,0.0,99.0,-37.77034,144.95334,19968,622.2158931603356,4.866666666666666,False,111.5,355.93333333333334,60.333333333333336,Brunswick South West Primary School,864.3105672299807,316,Brunswick Secondary College,159.58002631406958,211
ID213040766,4/149 Church St,BRIGHTON,892500.0,u,2016-05-07,2,1.0,2.0,232.0,49.0,-37.9157,144.9973,19951,108.12234289293839,17.555555555555557,True,343.0416666666667,1929.3125,260.0,Brighton Primary School,510.75460131830584,342,Brighton Secondary College,1979.246466649458,213
ID595948318,1/6 Richard St,BENTLEIGH EAST,651000.0,u,2016-05-07,2,1.0,1.0,265.0,59.0,-37.9223,145.0747,19917,2717.812885274082,22.016129032258064,True,120.73913043478261,881.5,102.88888888888889,Coatesville Primary School,264.0403959663142,271,Bentleigh Secondary College,1424.4779386225762,230
ID579485139,15 Bletchley Pl,KEALBA,590000.0,h,2017-07-22,4,2.0,2.0,617.0,59.0,-37.7364,144.82556,20002,2435.101057287959,11.923076923076923,False,84.52380952380952,237.93333333333334,59.111111111111114,St Paul's Kealba Catholic School,600.3956865299481,386,St Albans Secondary College,1819.95565660969,179
ID782447257,2a Kent Rd,PASCOE VALE,616000.0,h,2016-09-24,3,1.0,1.0,190.0,49.0,-37.7211,144.9508,19963,925.920597069228,7.833333333333333,False,85.95652173913044,1043.8666666666666,112.77777777777777,St Mark's School,1249.8189954817249,300,Mercy College,1593.5725793896481,349
ID845852424,16 Waratah St,BENTLEIGH EAST,1260000.0,t,2017-07-29,3,2.0,2.0,669.0,59.0,-37.91289,145.08065,19917,1547.2855294857384,22.016129032258064,True,125.08695652173913,839.375,108.0,Hughesdale Primary School,828.2487304353217,221,Sacred Heart Girls' College,1285.9121976973988,93
ID433823386,131 Odessa Av,KEILOR DOWNS,620000.0,h,2017-07-08,3,1.0,4.0,650.0,34.0,-37.71575,144.80598,20001,1852.0395632008149,13.783783783783784,False,354.625,1868.7333333333333,330.72727272727275,St Paul's Kealba Catholic School,2335.17345611869,386,Catholic Regional College,2646.6420056289344,236
ID375540247,5 Koorang La,RICHMOND,1100000.0,h,2016-06-18,3,2.0,1.0,66.0,6.0,-37.8181,145.007,19906,1054.214584669848,7.6923076923076925,False,117.80952380952381,378.06666666666666,47.8,Yarra Primary School,387.59308176598296,475,Lynall Hall Community School,454.5344246440877,559
ID246911422,61 McKimmies Rd,LALOR,487000.0,h,2017-05-27,3,1.0,1.0,533.0,49.0,-37.67605,145.03956000000005,20006,2274.4124282932703,16.25984251968504,False,177.47826086956522,1281.7333333333333,207.5,Thomastown East Primary School,1376.5464559448733,20,Lalor Secondary College,873.2146197839947,378
ID401251975,23 Morden Ct,NUNAWADING,1570000.0,h,2017-05-27,4,2.0,1.0,746.0,119.0,-37.82603,145.1721,19899,652.0688438354312,28.78787878787879,True,117.29166666666667,1378.5333333333333,150.9090909090909,Blackburn Lake Primary School,556.0353575816938,129,Emmaus College,2428.67784319994,142
ID938120031,87 Academy Dr,BROADMEADOWS,505000.0,h,2017-05-27,3,1.0,1.0,546.0,19.0,-37.67411,144.94677,19960,894.1263863116934,9.38888888888889,False,89.21739130434783,317.9375,53.666666666666664,St Dominic's School,2369.5381109258083,82,Penola Catholic College,2940.8789237961537,361
ID509369276,38 Orlando St,HAMPTON,2439500.0,h,2016-08-28,3,2.0,2.0,662.0,139.0,-37.9384,145.0002,19949,121.08639467777516,20.88888888888889,True,33.0,101.13333333333334,22.444444444444443,St Mary's School,598.4696416935537,159,Brighton Secondary College,2623.712952027198,213
ID362988834,2/585 Burwood Hwy,VERMONT SOUTH,750000.0,u,2017-06-03,3,2.0,1.0,302.0,3.0,-37.85732,145.19195,19873,3605.347763676137,0.0,True,46.94444444444444,104.86666666666666,22.6,Camelot Rise Primary School,958.8429989355393,36,Highvale Secondary College,1605.8914134381168,138
ID633731705,3 Flannery Ct,OAK PARK,925000.0,h,2016-10-15,3,1.0,4.0,815.0,22.0,-37.7151,144.9062,20033,1385.7246978056487,10.321428571428571,True,25.5625,60.53333333333333,14.0,Strathmore North Primary School,1386.3969708214079,145,Glenroy Secondary College,2019.7509600524004,511
ID788172185,38 Frederick St,BALWYN,2730000.0,h,2016-10-15,4,3.0,2.0,674.0,22.0,-37.8068,145.0786,19893,1982.1427276805528,19.3125,True,120.73913043478261,881.5,102.88888888888889,Balwyn Primary School,831.293103534995,16,Balwyn High School,1008.1593617290667,44
ID720051106,19 Station Rd,SEDDON,940000.0,h,2017-05-27,2,1.0,0.0,207.0,109.0,-37.8071,144.88912,20024,551.7830462726203,4.371428571428571,False,126.42857142857143,380.2,68.3,Yarraville West Primary School,912.8023547933901,105,Gilmore College For Girls,1025.0105264342249,387
ID763936919,215 Clarke St,NORTHCOTE,3850000.0,h,2016-07-30,4,4.0,8.0,1390.0,107.0,-37.7767,144.9996,19928,437.6323006184569,7.992592592592593,False,25.5625,60.53333333333333,14.0,St Joseph's School,343.1135787405771,113,Santa Maria College,750.2856258999217,137
ID571572415,23a Dickmann St,RICHMOND,975000.0,t,2016-08-22,3,1.0,1.0,383.0,26.0,-37.8248,144.9976,19907,184.1939764060509,0.0,True,117.80952380952381,378.06666666666666,47.8,Richmond Primary School,546.4551241128439,260,Lynall Hall Community School,1012.9570775138412,559
ID350445038,9 Yawla St,BENTLEIGH,2255000.0,h,2016-12-10,4,3.0,2.0,557.0,11.0,-37.9132,145.0251,19939,1145.6052200104853,20.31111111111111,True,120.73913043478261,881.5,102.88888888888889,St Finbar's School,753.366886506078,336,Brighton Secondary College,935.6573599755832,213
ID719530831,20 Scotia St,NORTH MELBOURNE,800000.0,h,2016-06-27,2,2.0,1.0,55.0,8.0,-37.8014,144.9488,19973,842.4997999436702,2.5541795665634677,False,11.833333333333334,52.2,6.666666666666667,North Melbourne Primary School,338.00425585831414,182,Simonds Catholic College,622.792935285663,262
ID436186212,241 Parer Rd,AIRPORT WEST,755000.0,h,2016-05-14,5,2.0,2.0,596.0,26.0,-37.7248,144.8699,20033,4608.624905274996,10.321428571428571,False,150.25,1006.8666666666667,111.0,St Christopher's School,911.4993602812929,274,Essendon Keilor College,1659.5922353992996,460
ID452010210,3 Alexander St,BOX HILL,1715000.0,h,2016-12-10,3,2.0,2.0,458.0,69.0,-37.8257,145.1216,20042,721.3075174782565,23.25563909774436,True,343.0416666666667,1929.3125,260.0,Our Lady of Perpetual Succour School,1020.428320855296,178,Our Lady of Sion College,1097.6115578080874,69
ID222375671,100 Reynard St,COBURG,975000.0,h,2016-11-27,4,2.0,2.0,307.0,23.0,-37.74800000000001,144.9602,19965,687.3714873059446,6.25,False,133.91666666666666,1156.7333333333333,139.88888888888889,St Bernard's School,1102.8325619606173,479,Coburg High School,1374.9366193956337,79
ID696659195,36/568 New St,BRIGHTON,380000.0,u,2017-07-01,1,1.0,1.0,1993.0,19.0,-37.88468,144.99722,19954,323.2286263252864,14.222222222222221,False,362.1666666666667,2108.0625,314.0,Sholem Aleichem College,439.65705583871943,34,Elwood College,1087.9859485110173,175
ID823724451,12 Maud St,BALWYN NORTH,1755000.0,h,2017-07-29,4,2.0,2.0,605.0,81.0,-37.79466,145.06564,19932,3243.2065920188543,10.955555555555556,True,125.08695652173913,839.375,108.0,St Bede's School,479.7783576517643,442,Kew High School,223.6537105523305,124
ID975223947,1/33 Riviera St,MENTONE,641000.0,u,2017-07-29,2,1.0,1.0,0.0,39.0,-37.97836,145.07303000000005,19865,792.7108908900166,28.514492753623188,True,12.583333333333334,13.6,5.142857142857143,St Patrick's School,632.2056305570914,346,Kilbreda College,910.0147021276359,145
ID799776724,67 Celia St,GLEN IRIS,1700000.0,h,2016-10-15,4,3.0,1.0,650.0,73.0,-37.8581,145.078,19848,521.2575983948292,23.0,False,240.45833333333334,1683.625,169.1818181818182,Ashburton Primary School,672.5547742795486,106,Ashwood High School,2338.091693381344,241
ID735107047,50 Caroline Dr,TEMPLESTOWE LOWER,1400000.0,h,2017-08-26,5,3.0,2.0,717.0,56.0,-37.7663,145.1132,19935,4734.2162827479515,14.878980891719745,True,316.5416666666667,1022.8125,237.66666666666666,Templestowe Heights Primary School,550.9240521445895,166,Templestowe College,811.0811008911891,307
ID720278950,3/117 Gordon St,COBURG,687000.0,t,2016-11-27,3,1.0,1.0,116.0,24.0,-37.7454,144.9487,19965,1332.4835855292597,6.25,False,133.91666666666666,1156.7333333333333,139.88888888888889,Coburg West Primary School,216.6083986919259,233,Strathmore Secondary College,2157.47648360416,133
ID726155407,92A Southern Rd,HEIDELBERG HEIGHTS,510000.0,h,2017-02-25,2,1.0,2.0,244.0,7.0,-37.7421,145.0491,19936,1502.4939543247149,15.83448275862069,False,153.08695652173913,1704.7333333333333,324.8888888888889,Rosanna Primary School,1425.7159186286615,367,Our Lady of Mercy College,2398.4543627720354,90
ID727861619,3/2 Cooper St,SUNSHINE,500000.0,t,2016-06-27,3,1.0,2.0,224.0,34.0,-37.7863,144.8401,20021,682.3525842788504,10.073170731707316,False,300.4583333333333,919.8235294117648,195.55555555555554,St Bernadette's School,1738.2867553973656,230,Sunshine College,1063.7998712897725,233
ID131291898,7 Colclough Ct,STRATHMORE,880000.0,h,2016-07-30,5,3.0,2.0,387.0,59.0,-37.7225,144.9055,20033,1498.6874131983625,10.321428571428571,False,121.0909090909091,439.2,60.44444444444444,Strathmore North Primary School,959.1699820869687,145,Strathmore Secondary College,2460.1635505426466,133
ID741888938,3 Grieve St,BAYSWATER,824000.0,h,2017-09-03,3,1.0,2.0,725.0,39.0,-37.85063,145.25802,19870,1331.2782783835528,38.642857142857146,False,19.533333333333335,46.666666666666664,8.777777777777779,Bayswater South Primary School,557.7891313143895,320,Bayswater Secondary College,1337.7886073841846,526
ID320042565,4 Newton St,RESERVOIR,800000.0,h,2017-08-26,3,1.0,2.0,585.0,59.0,-37.73173,145.02884,20011,2324.6972232069943,11.806896551724138,False,126.42857142857143,380.2,68.3,Holy Name School,918.4912024543935,463,Reservoir High School,1057.4728037590367,346
ID146377252,2/4 Collins St,BOX HILL,775000.0,u,2016-09-17,3,1.0,1.0,211.0,39.0,-37.8275,145.1232,20042,934.5873415667287,23.25563909774436,True,343.0416666666667,1929.3125,260.0,Roberts McCubbin Primary School,827.9445097511093,410,Our Lady of Sion College,1177.644695181924,69
ID623455088,19/9 Fabian Ct,MARIBYRNONG,408000.0,t,2016-06-18,2,1.0,1.0,85.0,39.0,-37.7732,144.8927,20027,2036.003626503485,-1.0,False,87.14285714285714,348.73333333333335,76.0,St Margaret's Primary School,716.9109891409098,216,Ave Maria College,1903.0978140862474,111
ID628340116,9A Methven St,COBURG,880000.0,t,2017-09-16,3,1.0,1.0,771.0,15.0,-37.74701,144.96369,19965,520.224197771867,6.25,True,137.20833333333334,1183.2,166.0,St Bernard's School,795.0934314661733,479,Coburg High School,1066.0351558414206,79
ID823271963,6 Moffatt Cr,HOPPERS CROSSING,568000.0,h,2017-09-23,3,2.0,2.0,700.0,46.0,-37.87695,144.69953,19922,715.2544216054054,22.65573770491803,False,80.84210526315789,223.93333333333334,58.55555555555556,Cambridge Primary School,2349.329555692159,494,Suzanne Cory High School,1884.5221986888791,47
ID693108001,2/64 Jellicoe St,IVANHOE,610000.0,t,2016-10-15,2,1.0,1.0,277.0,49.0,-37.7577,145.0358,19933,1506.9659486627977,12.52760736196319,True,17.466666666666665,50.4,12.333333333333334,St Bernadette's School,614.9232105443934,230,Thornbury High School,941.3166688896869,209
ID472087124,1/1 Danae St,GLENROY,460000.0,t,2016-11-12,3,1.0,1.0,325.0,49.0,-37.7001,144.9291,20032,1156.9725566572333,10.928571428571429,False,210.45833333333334,1676.0,169.77777777777777,Glenroy Central Primary School,586.6414006254108,422,Glenroy Secondary College,627.0158083650664,511
ID578903181,41 Felix Cr,RINGWOOD NORTH,812000.0,h,2017-08-12,4,2.0,2.0,962.0,14.0,-37.80161,145.22151000000005,19902,1719.267888210643,35.935483870967744,False,23.866666666666667,90.46666666666667,7.333333333333333,Ringwood Heights Primary School,477.18495394931557,318,Norwood Secondary College,1430.695982083734,219
ID823377025,2 Hood St,YARRAVILLE,1158000.0,h,2016-04-23,4,1.0,3.0,411.0,109.0,-37.8117,144.8873,19996,516.8193068123999,5.482758620689655,True,100.52380952380952,300.4,45.22222222222222,Yarraville West Primary School,379.05073790601125,105,Gilmore College For Girls,1553.4004193329142,387
ID542267989,60 Cummins Rd,BRIGHTON EAST,1650000.0,h,2017-08-26,3,2.0,2.0,623.0,99.0,-37.92698,145.02673,19938,794.0389178547989,21.288888888888888,True,362.1666666666667,2108.0625,314.0,Bentleigh West Primary School,711.8802666286006,31,Brighton Secondary College,1011.7771207160762,213
ID785213568,14 Shaftesbury St,ESSENDON,1580000.0,h,2017-08-26,3,2.0,1.0,665.0,133.0,-37.75238,144.92248999999995,20036,591.5021216724523,8.196428571428571,False,156.70833333333334,1480.2666666666667,132.1818181818182,Essendon Primary School,150.2560830224603,133,St Columba's College,899.4257439529299,85
ID591046075,3 Silvana Wy,HILLSIDE,478000.0,h,2017-08-19,3,1.0,1.0,318.0,16.0,-37.70388,144.75259,20000,1926.057566131459,15.0,False,354.625,1868.7333333333333,330.72727272727275,Emmaus Catholic Primary School,1776.2694016946607,464,Copperfield College,2461.7852433932435,302
ID865979403,3/12 Somers St,BURWOOD,605000.0,u,2017-05-06,2,1.0,1.0,81.0,54.0,-37.8495,145.0999,19849,1719.646809942454,21.5,True,89.21739130434783,317.9375,53.666666666666664,Wattle Park Primary School,795.8947552776722,89,Ashwood High School,1699.678309213873,241
ID257266168,1/70 Williams Rd,PRAHRAN,910000.0,h,2016-11-19,2,1.0,1.0,183.0,89.0,-37.8543,145.0024,19957,931.6532652690782,10.222222222222221,False,85.95652173913044,1043.8666666666666,112.77777777777777,Our Lady of Lourdes School,653.3171799700576,67,Melbourne High School,2042.1345314213127,2
ID986838181,23 Cromwell St,BURWOOD,1238000.0,h,2017-08-26,3,2.0,1.0,735.0,4.0,-37.85296,145.1055,19849,2201.9105508161265,21.5,False,89.21739130434783,317.9375,53.666666666666664,Wattle Park Primary School,1353.4047760652288,89,Ashwood High School,1301.678225002316,241
ID146639071,19 Verdon St,WILLIAMSTOWN,2910000.0,h,2017-03-04,4,3.0,0.0,338.0,129.0,-37.8633,144.8963,19992,176.7508736492794,10.928571428571429,False,145.1818181818182,787.625,144.22222222222223,Williamstown Primary School,365.3376730866982,351,Williamstown High School,122.59201137465108,104
ID455870139,9 Finton Cl,GLEN WAVERLEY,1214000.0,h,2017-09-23,4,2.0,2.0,694.0,79.0,-37.8893,145.18747,19873,2484.7308055770577,0.0,False,13.0,21.071428571428573,8.142857142857142,Mount View Primary School,999.2638822293635,45,Brentwood Secondary College,2176.157877158153,168
ID726963758,71 Peel St,KEW,1575000.0,h,2016-10-15,3,2.0,2.0,397.0,79.0,-37.8013,145.0335,19904,2259.740846805039,12.26086956521739,True,37.04545454545455,154.33333333333334,24.666666666666668,Kew Primary School,260.56369115404453,356,Kew High School,2703.2777141259467,124
ID265940897,6 Dedrick Gr,BRAYBROOK,510000.0,h,2016-08-22,3,1.0,2.0,587.0,11.0,-37.7843,144.8472,20021,1345.304667994868,10.073170731707316,False,343.0416666666667,1929.3125,260.0,St Bernadette's School,1800.3194689268305,230,Braybrook College,673.3423233828288,139
ID949770140,15 Alimar Rd,GLEN WAVERLEY,1908000.0,h,2017-07-08,3,1.0,2.0,778.0,59.0,-37.88462,145.17315,19873,1128.7735042069414,0.0,True,13.0,21.071428571428573,8.142857142857142,Mount View Primary School,512.6477118509541,45,Brentwood Secondary College,1761.9087865662086,168
ID879976260,581 Waterdale Rd,HEIDELBERG WEST,532000.0,h,2017-05-27,2,2.0,1.0,220.0,69.0,-37.73549000000001,145.0487,19936,1741.7022060149964,15.83448275862069,False,153.08695652173913,1704.7333333333333,324.8888888888889,Rosanna Primary School,1250.0477699454846,367,Reservoir High School,2224.040845197623,346
ID143883413,3/134 Cooper St,ESSENDON,585000.0,u,2016-10-15,2,1.0,1.0,160.0,44.0,-37.7421,144.8995,20036,1970.9731486323535,8.196428571428571,False,143.04166666666666,1283.5625,102.45454545454545,Essendon North Primary School,331.5202030178102,261,Buckley Park College,579.2157802003875,123
ID944781985,101 The Fairway,KINGSBURY,610000.0,h,2016-11-12,4,1.0,1.0,465.0,49.0,-37.7126,145.03,20009,1878.2770155370397,13.899280575539569,False,17.466666666666665,50.4,12.333333333333334,Our Lady of the Way School,569.6112225229472,417,Reservoir High School,1075.3992901294316,346
ID247602021,2/15 Melbourne St,MURRUMBEENA,603000.0,u,2016-07-26,2,1.0,1.0,102.0,59.0,-37.8894,145.0679,19919,100.12741570084597,18.73846153846154,True,36.59090909090909,147.2,42.77777777777778,Murrumbeena Primary School,421.74134744587747,80,Sacred Heart Girls' College,2137.695439046539,93
ID958531028,11 Sandpiper Pl,WILLIAMSTOWN,2440000.0,h,2016-11-27,4,3.0,3.0,500.0,14.0,-37.8638,144.8798,19993,1087.1156950625073,10.428571428571429,True,130.7826086956522,762.75,109.44444444444444,Williamstown North Primary School,1370.1331407711066,185,Williamstown High School,1342.0492700028733,104
ID354653360,12 Havelock St,BURWOOD,1782800.0,h,2016-12-10,4,2.0,2.0,804.0,17.0,-37.8516,145.1179,19840,2502.0060346391583,0.0,True,79.0,329.6875,48.1,Essex Heights Primary School,1283.5442820287476,239,Ashwood High School,1926.3784758479753,241
ID295369081,5/66 Woornack Rd,CARNEGIE,363000.0,u,2016-06-04,1,1.0,1.0,0.0,59.0,-37.8982,145.0625,19919,988.3191709362777,18.73846153846154,False,462.9583333333333,3343.0588235294117,509.8333333333333,St Patrick's School,466.2174124815007,346,McKinnon Secondary College,1983.0437995129703,48
ID512845238,2/8 Gregory St,OAK PARK,475000.0,t,2016-10-15,2,1.0,1.0,118.0,9.0,-37.7232,144.9154,20033,794.8905346545588,10.321428571428571,False,25.5625,60.53333333333333,14.0,Strathmore North Primary School,191.94172230416672,145,Strathmore Secondary College,1822.7889587440034,133
ID157016967,7 Kampman St,BULLEEN,1300000.0,h,2017-03-18,4,2.0,2.0,744.0,34.0,-37.7791,145.086,19934,3307.481253492226,12.790697674418604,True,117.66666666666667,1162.6,191.88888888888889,Belle Vue Primary School,750.3431782809108,299,Marcellin College,562.6961764473668,169
ID628588198,477 Murray Rd,PRESTON,1060000.0,h,2017-05-27,5,2.0,2.0,559.0,79.0,-37.73645,144.98715,20012,1202.9201955560052,8.58011049723757,True,92.0,1027.4375,111.66666666666667,St Raphael's School,548.3554088596067,349,Coburg High School,1348.926906295395,79
ID145872645,59b Fromer St,BENTLEIGH,1275000.0,t,2016-09-17,3,2.0,2.0,309.0,99.0,-37.9287,145.0461,19938,1013.6237465449253,21.288888888888888,True,120.73913043478261,881.5,102.88888888888889,Tucker Road Bentleigh Primary School,498.37498258725066,380,Bentleigh Secondary College,1212.0096514287839,230
ID834098698,156 Separation St,NORTHCOTE,900000.0,h,2016-12-10,2,1.0,0.0,367.0,49.0,-37.7704,145.0067,19929,987.5355601187943,8.414814814814815,False,25.5625,60.53333333333333,14.0,Westgarth Primary School,683.196847278191,115,Santa Maria College,371.3628709665995,137
ID413645574,80 Marriage Rd,BRIGHTON EAST,1500000.0,h,2016-08-06,3,2.0,2.0,315.0,19.0,-37.9199,145.0174,19938,1690.9285500822039,21.288888888888888,True,343.0416666666667,1929.3125,260.0,St Finbar's School,402.561867629762,336,Brighton Secondary College,153.61969205729332,213
ID296263882,1001/800 Chapel St,SOUTH YARRA,1090000.0,u,2017-07-29,2,2.0,2.0,17200.0,19.0,-37.83613,144.99661,19959,455.4449654842782,8.563409563409563,True,155.625,728.625,134.3,Richmond Primary School,761.7818125449948,260,Melbourne High School,137.9714624238426,2
ID816942776,147 Booran Rd,CAULFIELD SOUTH,1303500.0,h,2016-05-22,3,1.0,2.0,699.0,14.0,-37.8936,145.0366,19942,656.1966996832184,16.764705882352942,True,200.95652173913044,1136.6875,143.3,Caulfield South Primary School,541.7938986474428,355,Glen Eira College,888.0372151473497,215
ID921147415,16 Thorpe St,NEWPORT,1100000.0,h,2017-04-29,3,1.0,6.0,761.0,69.0,-37.8464,144.865,19994,1685.6216162350079,9.132911392405063,False,14.055555555555555,58.666666666666664,7.666666666666667,Newport Gardens Primary School,361.9967956694261,411,Emmanuel College,2580.1167051697603,180
ID291848164,32 Jubilee Pl,RICHMOND,1042500.0,h,2017-03-04,2,1.0,1.0,80.0,49.0,-37.8126,145.004,19977,1040.6058319812098,3.3293172690763053,True,126.42857142857143,380.2,68.3,Yarra Primary School,381.1613513157051,475,Lynall Hall Community School,457.9879973908817,559
ID527876227,9/69 Wattle Rd,HAWTHORN,1189000.0,u,2016-12-03,3,1.0,1.0,181.0,50.0,-37.8243,145.0328,19904,449.268806101276,12.26086956521739,True,143.04166666666666,1283.5625,102.45454545454545,Glenferrie Primary School,106.97221967495031,62,Auburn High School,2042.3145893914443,167
ID758578539,53 Ronald St,COBURG NORTH,735000.0,h,2017-03-04,3,1.0,1.0,427.0,9.0,-37.7303,144.9773,19964,1322.579586395946,6.65,False,137.20833333333334,1183.2,166.0,St Paul's School,1270.4534131230075,211,Mercy College,1121.5147134181545,349
ID873698414,12 Coane St,PASCOE VALE,960000.0,h,2017-02-25,3,1.0,2.0,641.0,69.0,-37.7253,144.938,20034,1055.4599241197448,9.410714285714286,True,92.0,1027.4375,111.66666666666667,Pascoe Vale Primary School,662.8073343618746,414,Strathmore Secondary College,1637.5405422850959,133
ID350453618,10a Roydon St,HAMPTON EAST,1020000.0,t,2016-05-14,3,2.0,2.0,221.0,59.0,-37.9355,145.0257,19937,977.4972970346541,23.361702127659573,True,150.08695652173913,1565.4,276.7,Moorabbin Primary School,1418.8538048591756,237,Brighton Secondary College,1803.1473496143249,213
